file,classes,x1,y1,x2,y2
./healthy/DSC03839.JPG,['healthy'],[139.56028419993442],[143.07403956201503],[203.34420911685098],[158.45108924643463]
./healthy/DSC03840.JPG,"['healthy', 'healthy']","[97.11373188836711, 112.77466317074877]","[109.65214994278202, 120.61848208198032]","[209.66863366424587, 123.79798856340153]","[157.78966609347498, 147.50850236571256]"
./healthy/DSC03841.JPG,"['healthy', 'healthy']","[156.27627708132272, 189.3412357689639]","[55.325657223837396, 165.70090839739606]","[208.32369540283736, 233.95783921156078]","[215.0643504212409, 251.29287826681062]"
./healthy/DSC03842.JPG,"['healthy', 'healthy']","[6.327951537541509, 178.66819144097187]","[55.3995873172411, 32.696844599468704]","[219.96728651842025, 185.4626713102232]","[120.46817707204741, 70.85129994238588]"
./healthy/DSC03843.JPG,"['healthy', 'healthy', 'healthy']","[69.52690566041605, 90.47512160576721, 52.74574473272327]","[23.561181908633245, 49.284722526943625, 6.674100016823161]","[82.37868129869233, 223.90598347256412, 216.31612725620175]","[98.9787383156692, 235.73201439807858, 116.40868384032748]"
./healthy/DSC03844.JPG,"['healthy', 'healthy']","[43.9165861435815, 6.8134436970570675]","[81.9169407354143, 1.028624888844604]","[89.2065200048277, 43.0213422327042]","[186.3273333623797, 156.02247343330802]"
./healthy/DSC03845.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[241.3780387417072, 154.53192639104577, 165.01627812504043, 63.46465734915711]","[23.818961891989346, 32.19582486593353, 168.28626489724124, 84.97833834313536]","[243.14171302422423, 163.7388895529992, 182.06790381152646, 131.53873597275992]","[180.62492346679855, 220.57257731365257, 190.5142889621218, 208.058797268862]"
./healthy/DSC03846.JPG,"['healthy', 'healthy', 'healthy']","[51.02791440703015, 17.911183877176143, 54.419524097598185]","[9.109521874816636, 8.638344535793436, 105.66371155386855]","[203.24157637328514, 50.717670085128475, 226.7622668018001]","[222.86256140405368, 189.91372083908098, 144.56562292325765]"
./healthy/DSC03847.JPG,"['healthy', 'healthy', 'healthy']","[64.3213474673469, 51.694637581883796, 99.96136607015418]","[30.041933681742194, 48.90525573530647, 186.24918426135977]","[249.7453903649882, 133.83102618387198, 184.8945680707004]","[254.5265242928229, 130.4872172346782, 235.35481642572447]"
./healthy/DSC03848.JPG,"['healthy', 'healthy']","[6.156513016513884, 49.78757260143965]","[214.22149806547756, 98.90117749291005]","[83.69496635557778, 251.41165925661085]","[223.96827852317068, 121.58326981602664]"
./healthy/DSC03849.JPG,"['healthy', 'healthy']","[127.13220077456825, 113.5430742921813]","[16.68428463985751, 134.4702220105107]","[145.0341037157724, 158.86488647009782]","[96.36262014534236, 247.38070768158235]"
./healthy/DSC03850.JPG,['healthy'],[24.744990330464333],[122.65989372427038],[195.4551591211929],[220.0375294333256]
./healthy/DSC03851.JPG,"['healthy', 'healthy']","[33.905075416795455, 143.9612573534694]","[77.62663119094088, 17.352010958563568]","[249.348427515878, 217.5090547923828]","[170.86251323016705, 153.35092219438832]"
./healthy/DSC03852.JPG,"['healthy', 'healthy']","[216.7783272151159, 57.56824498145778]","[200.02049346348758, 143.97453357965418]","[233.13470940567936, 202.02726051462457]","[210.2108678886859, 150.070325297146]"
./healthy/DSC03853.JPG,"['healthy', 'healthy']","[160.73933406570856, 82.05411216653172]","[103.25754553913416, 8.787852297968158]","[174.18952538979764, 122.38391308339573]","[129.58112243835473, 88.88246762956408]"
./healthy/DSC03854.JPG,"['healthy', 'healthy', 'healthy']","[42.38861975414244, 11.081821109604903, 188.48108895588925]","[132.43456932814672, 39.12434091522891, 187.93770098287357]","[254.29794092366137, 128.49351615008393, 236.54176732700273]","[245.68229613349538, 59.689856399662204, 235.90673902476607]"
./healthy/DSC03856.JPG,"['healthy', 'healthy']","[226.18759016035796, 7.895525069778046]","[208.4327895599444, 12.122680065909606]","[250.7699762169231, 106.35541339483913]","[243.89419563567407, 110.62810095723026]"
./healthy/DSC03857.JPG,"['healthy', 'healthy', 'healthy']","[119.53651781262232, 135.94346929093095, 150.04699448935534]","[88.4583537206475, 124.9321506009127, 176.08842768159127]","[205.9652006843756, 175.2239719709375, 243.8048664181196]","[104.61541189950069, 165.936033535224, 230.53427655551178]"
./healthy/DSC03858.JPG,['healthy'],[175.30481743264414],[46.53370526471247],[215.11654702429374],[128.90606742601548]
./healthy/DSC03859.JPG,['healthy'],[80.04663767576241],[115.89065062271891],[117.07714027667066],[169.74333598994272]
./healthy/DSC03860.JPG,['healthy'],[200.40047586555832],[63.12626994268766],[251.25138376586298],[154.49427939952676]
./healthy/DSC03861.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[64.74740765233099, 76.29465744832038, 34.649850113095084, 85.72042577352141]","[98.49679340259155, 20.527996010298352, 77.4442661094152, 170.94020537223122]","[70.3698718392182, 214.68312095136417, 215.3088400910268, 248.99715229149942]","[169.47451057428393, 229.00613983373805, 95.24188041422713, 227.50704446301594]"
./healthy/DSC03862.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[93.35872155012746, 12.398741187477327, 88.23695546851573, 111.09138513598194]","[55.36969315703138, 98.62708577693098, 56.545365184941744, 124.11788241869274]","[169.88679627687603, 88.56462802336256, 174.78726821313336, 244.17731351914253]","[161.7777296754611, 226.1458698699434, 65.14954010473252, 128.7348595730202]"
./healthy/DSC03863.JPG,['healthy'],[106.02836383881586],[72.0051689325476],[182.32925759219998],[87.81067310415264]
./healthy/DSC03864.JPG,"['healthy', 'healthy']","[24.426150088903967, 11.65652153052855]","[169.32950321900614, 23.12548067702079]","[201.0765220347495, 249.73133419065707]","[229.28781282477067, 95.1793339498532]"
./healthy/DSC03865.JPG,"['healthy', 'healthy', 'healthy']","[10.517545461491267, 117.89845777174054, 87.42618793387444]","[5.584812589135026, 27.532074359665586, 192.72591248708616]","[205.09413945659938, 195.30738280330837, 229.09590497709218]","[131.42648167016046, 85.8443352186826, 240.45484494851394]"
./healthy/DSC03866.JPG,['healthy'],[144.7477036050043],[189.3662484367934],[213.36361164786294],[211.36981636827497]
./healthy/DSC03867.JPG,['healthy'],[104.79034034412615],[61.77868783191343],[207.65193877807002],[155.66910095239243]
./healthy/DSC03868.JPG,"['healthy', 'healthy']","[94.30414223086956, 161.38123886396372]","[163.94404641832688, 84.25338561379087]","[126.94072307198647, 215.02842781561955]","[175.66982881464858, 161.64980361833432]"
./healthy/DSC03869.JPG,"['healthy', 'healthy', 'healthy']","[24.720794761368552, 87.96643689726392, 44.86267324095982]","[58.1215673254537, 27.070440300580543, 122.8418243680878]","[82.4354850579713, 130.38717393947536, 194.07002544299257]","[233.67696785653973, 160.2915566533734, 153.49731732962726]"
./healthy/DSC03870.JPG,"['healthy', 'healthy', 'healthy']","[24.183338926745165, 31.162082154103842, 59.86402651050935]","[147.52016489993719, 20.005755223875497, 15.997480210301717]","[107.1132870776452, 81.98664018261883, 245.4449089114054]","[241.41698628600895, 62.72277322389189, 63.17920614937401]"
./healthy/DSC03871.JPG,"['healthy', 'healthy', 'healthy']","[38.552529809233164, 195.93083917112907, 253.10209956947526]","[109.09028990530328, 50.930375690855016, 153.0751402148965]","[165.5509362903583, 236.35803605658282, 255.6570042857483]","[179.0032561639516, 205.89817915399922, 157.7288713984157]"
./healthy/DSC03872.JPG,"['healthy', 'healthy', 'healthy']","[69.00213936290649, 4.495182934000866, 115.20511641631558]","[156.98829238187707, 14.109719500087323, 58.126227150354936]","[235.2864827410343, 149.01413837217646, 245.47163585336082]","[162.99523414735597, 212.34486230488548, 109.502634997684]"
./healthy/DSC03874.JPG,['healthy'],[154.26390522002853],[65.43483798847149],[194.52935377770928],[132.77865512005607]
./healthy/DSC03875.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[13.994121946429175, 127.7818461788197, 197.48846213944543, 93.5573089700867]","[134.0087645958644, 64.32434207598084, 109.00171135031269, 78.17851197119273]","[148.65579825154205, 137.30204702257564, 222.46250724737325, 188.01242240728456]","[165.3541407825126, 104.6880537148208, 146.82722606103175, 140.9023987046227]"
./healthy/DSC03876.JPG,['healthy'],[21.64072216117802],[5.365876533129864],[222.0734362617503],[183.47398053936902]
./healthy/DSC03877.JPG,"['healthy', 'healthy', 'healthy']","[74.75912939720845, 43.63421179874135, 28.052388923120986]","[0.1453995743205212, 8.637396996589928, 105.13980154061838]","[180.42086224046713, 76.9522053770387, 54.79957239038819]","[93.60713709433983, 185.67257882437676, 240.26198375122542]"
./healthy/DSC03878.JPG,"['healthy', 'healthy']","[36.00996372932286, 235.7706732362983]","[163.19691155040263, 136.14272750860633]","[198.67985810221242, 250.95563433413054]","[234.40480975480477, 181.43662492303395]"
./healthy/DSC03879.JPG,"['healthy', 'healthy', 'healthy']","[17.33729537765194, 60.99881291495032, 177.0896284648833]","[18.47068941390245, 144.49755894251433, 148.97967454964396]","[222.61596896121765, 192.07996933243922, 195.86848512198327]","[140.9584515003457, 210.83654838644395, 176.12049524582613]"
./healthy/DSC03880.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[93.8845799296241, 81.11660692635618, 59.66713046964506, 21.34147988703495]","[74.78882059959375, 12.17268099452184, 26.761956323171347, 83.43333733622998]","[130.05583479687033, 146.0348281809508, 235.81613511799713, 95.02279634533824]","[131.10339531907502, 16.170748726277395, 244.33032966416786, 184.18245326173147]"
./healthy/DSC03881.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[84.0295997396577, 48.60408285511633, 107.39723146217253, 81.01576525631714]","[106.17399349052425, 65.35820988990457, 149.23275682396977, 115.58768919363712]","[194.25101183874614, 122.775299986048, 148.14061779518192, 110.90867174772796]","[116.22931087331764, 243.1538779893027, 251.48780554515895, 143.80815445777188]"
./healthy/DSC03882.JPG,"['healthy', 'healthy']","[49.38420042733085, 76.40699388845329]","[139.78908777082052, 26.37299602789517]","[96.10427858847663, 206.59317820889476]","[251.97800912974188, 85.43250485769576]"
./healthy/DSC03883.JPG,"['healthy', 'healthy', 'healthy']","[190.19914894788786, 47.85749354950508, 91.36967942667249]","[84.71383552659648, 7.0292907083794205, 189.67907811211862]","[192.31482966447612, 189.49110401171941, 115.029930587519]","[131.17712873368592, 219.45450673858437, 198.10135952545502]"
./healthy/DSC03884.JPG,['healthy'],[150.8814481293554],[24.65810713574146],[152.95852469501745],[142.67545234964334]
./healthy/DSC03885.JPG,['healthy'],[91.534426884944],[37.334745753833744],[147.0412102822616],[216.39465001179485]
./healthy/DSC03886.JPG,"['healthy', 'healthy', 'healthy']","[172.57973873107917, 234.267573201567, 21.10110731612383]","[30.620779433769258, 5.36996262553987, 54.36536110060467]","[241.68083454035028, 237.2115748463543, 225.45362000013927]","[146.12553971355155, 247.2570518548425, 118.10175929352792]"
./healthy/DSC03887.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[76.49215362818552, 190.74833950111193, 3.4377296328857483, 110.15821732359538]","[103.75543070909504, 230.43427466359668, 3.963371377918719, 103.61480797689629]","[209.60143496931224, 237.28969376887318, 231.1494976995134, 146.41942412402005]","[185.55933720845655, 240.43133314554248, 53.86861358404022, 126.72104243139805]"
./healthy/DSC03888.JPG,"['healthy', 'healthy']","[38.652684671582904, 180.44603545159944]","[26.033372510465824, 40.78753852849101]","[167.56673173400299, 243.78814336897454]","[240.22076435993424, 193.37458359836407]"
./healthy/DSC03889.JPG,"['healthy', 'healthy']","[119.81464919859812, 8.767531231856196]","[72.33251652134948, 113.29681521006768]","[215.63658890657928, 11.827606647067029]","[153.25052959818063, 151.76715103782513]"
./healthy/DSC03890.JPG,['healthy'],[53.27071904082152],[77.21699709364859],[255.55675200690143],[248.37335857798453]
./healthy/DSC03892.JPG,"['healthy', 'healthy']","[97.21947776761436, 28.844200467104912]","[40.61895348723118, 40.747437045574515]","[197.9931476802217, 215.03627294224785]","[184.4268198159558, 188.35785686687944]"
./healthy/DSC03893.JPG,"['healthy', 'healthy', 'healthy']","[49.974095947731655, 37.28527310402387, 16.504586254603964]","[93.74325894633839, 76.89695317453905, 48.233736978282906]","[243.7963496188086, 47.66662263345833, 42.785876137391]","[233.6939365160336, 90.65484981654078, 75.80443886850179]"
./healthy/DSC03894.JPG,['healthy'],[189.31466865597577],[90.32965879757194],[211.90628345853614],[176.94437507528977]
./healthy/DSC03895.JPG,"['healthy', 'healthy']","[4.040737786283529, 81.49394238399012]","[105.87443668964946, 63.13255056455074]","[151.7592705731792, 141.34692668909622]","[113.4221171978659, 64.58799450714048]"
./healthy/DSC03896.JPG,"['healthy', 'healthy', 'healthy']","[97.13666235490754, 202.2481921083455, 160.67833300160865]","[58.25811427760195, 113.98910782317995, 128.08967700760363]","[243.02918934584534, 228.30363307349316, 235.14663854602094]","[138.43450701678313, 132.5794869997495, 169.03605421451252]"
./healthy/DSC03897.JPG,"['healthy', 'healthy', 'healthy']","[173.54266526514763, 101.58799043540998, 60.44456441534774]","[44.41366968680529, 43.12651282206741, 39.90488202455978]","[175.7919165888947, 135.27098994156864, 228.8358378799643]","[107.94186042497051, 224.6450195026237, 182.83691138440844]"
./healthy/DSC03898.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[110.39833540458926, 66.92384447149877, 168.5200163993715, 44.823817611361505]","[127.21250468375715, 66.25448583597611, 63.54448061383894, 223.08551173228489]","[146.46793978131097, 230.78573658051644, 242.91674067916335, 76.90653632877158]","[145.62151385460734, 232.84431060001697, 177.92910896019785, 242.3116170612294]"
./healthy/DSC03899.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[194.34277144412104, 146.81659732063298, 66.84262910994553, 131.4195785620975]","[7.706365225055521, 163.20079576571342, 7.376952295252835, 35.241181142034236]","[236.47157266073762, 157.5760008561472, 121.5185157846092, 222.70472063590964]","[230.44169430136714, 208.45364385931, 150.51829343396415, 83.0730526815133]"
./healthy/DSC03900.JPG,['healthy'],[51.40773693962072],[147.40049534555286],[194.4467673791678],[181.81009329695488]
./healthy/DSC03901.JPG,"['healthy', 'healthy']","[53.02907376713728, 34.30691926211395]","[102.37373246809898, 58.787577479681374]","[194.10102911574188, 128.553614301356]","[224.37596505715382, 168.26112089364852]"
./healthy/DSC03902.JPG,['healthy'],[60.69190354997687],[32.62140035540645],[176.99623803596236],[130.7962719477221]
./healthy/DSC03903.JPG,"['healthy', 'healthy', 'healthy']","[134.6098057540883, 2.715272351797239, 203.6001249013075]","[6.620811473692186, 206.01269767651084, 131.87149430616014]","[243.08106454822362, 138.8503903089369, 242.91414862519832]","[143.89366351897678, 212.35369059054895, 217.44086486000884]"
./healthy/DSC03904.JPG,['healthy'],[54.39239131692153],[20.966268467997395],[226.0470083519642],[204.3791334845077]
./healthy/DSC03905.JPG,"['healthy', 'healthy', 'healthy']","[63.09010502990728, 78.7314191807659, 117.08210020173976]","[132.17565653623404, 47.21271777239349, 51.96773387681188]","[221.498209216713, 99.59769259300083, 143.94420136491738]","[174.09186373854732, 228.58708301717908, 194.03584460424293]"
./healthy/DSC03906.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[10.669220934810653, 91.38525906599693, 110.79301498927157, 156.43370974091204]","[62.34962390088813, 39.00462696487932, 101.34411638994766, 100.22601768570183]","[41.2736671344625, 131.11442661168593, 157.6939064546189, 254.80669899778218]","[111.92485954542832, 41.83399958082572, 179.77343130327446, 147.5358812149266]"
./healthy/DSC03907.JPG,"['healthy', 'healthy', 'healthy']","[20.301756795422023, 89.04294067895029, 248.44480722251393]","[24.80593595310671, 149.59543526954243, 12.227252801788666]","[181.37599644016743, 189.51060088004, 253.03333292513844]","[205.26693592985475, 217.07245509824926, 73.38530455983016]"
./healthy/DSC03908.JPG,"['healthy', 'healthy']","[120.48318757398053, 45.36757751274621]","[155.91814630917617, 62.26202111620486]","[220.59615125713495, 54.51344750687477]","[223.07820065395055, 85.63973892824393]"
./healthy/DSC03910.JPG,"['healthy', 'healthy', 'healthy']","[19.094414999059637, 134.76533935773253, 143.37985293580363]","[69.1926753512733, 107.98346531930909, 139.27778123178422]","[215.093228134873, 155.5678148588302, 181.85501564916942]","[249.0984210408019, 150.3864039267074, 170.78997172827604]"
./healthy/DSC03911.JPG,['healthy'],[86.18278968899105],[138.3334687684127],[154.35486675991712],[194.9799240222614]
./healthy/DSC03912.JPG,"['healthy', 'healthy']","[22.040875255346492, 111.82605087478075]","[51.584130891896336, 119.25994273262168]","[95.13241798618381, 230.87370349800082]","[226.42601434527774, 143.12802762189634]"
./healthy/DSC03913.JPG,['healthy'],[33.4010917461824],[90.88510961050088],[244.4682400125015],[179.22470492969666]
./healthy/DSC03914.JPG,['healthy'],[8.741444101690291],[93.54007070717861],[109.5457976335205],[231.7949757872076]
./healthy/DSC03915.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[112.31049309409511, 127.2195395258874, 90.71607826169466, 242.65119820600117]","[41.59509986387775, 33.157854669372455, 2.678657423244516, 42.70476540887341]","[145.52626279759215, 221.12894038351658, 203.6852753592308, 245.60785121619614]","[62.824528133342454, 129.79401233209404, 230.1659604751974, 185.23690851963255]"
./healthy/DSC03916.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[43.96555274275548, 144.09887973782165, 87.83635420174429, 48.16979699350287]","[38.39682853618831, 38.02590031420601, 15.528513053804971, 11.309280801564285]","[246.65422766608393, 246.3159142537487, 204.12191224118385, 120.55737105625275]","[90.0438022681981, 187.71619352175023, 22.977291159838813, 168.65062113879432]"
./healthy/DSC03917.JPG,"['healthy', 'healthy', 'healthy']","[96.70515242787721, 157.3426801128834, 158.9814340230526]","[84.28639387682011, 98.28971143082552, 81.2323976240464]","[234.287939146339, 245.75771607654275, 236.49741911376822]","[157.55676222745296, 110.7415526472027, 137.4396232062182]"
./healthy/DSC03918.JPG,"['healthy', 'healthy']","[76.7011411574793, 81.61190114345186]","[166.19016638398585, 61.554978944081086]","[228.48987599349624, 244.36976839498118]","[218.9441717981623, 98.92743376879585]"
./healthy/DSC03919.JPG,['healthy'],[222.39908260183995],[14.179059068636604],[239.43225131825963],[21.853765328252734]
./healthy/DSC03920.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[175.3147562277964, 0.5693497472724403, 85.34594412250854, 121.70138453104047]","[11.249400202732431, 101.17628690276777, 9.116495268678648, 3.7690177538418084]","[242.26002106674278, 188.10957780369924, 246.72260972064888, 130.12874112398248]","[137.88186190761562, 205.6865410737443, 44.80778753344964, 205.31764140913012]"
./healthy/DSC03921.JPG,"['healthy', 'healthy']","[142.33905408429118, 15.343435747630053]","[22.992645890074527, 13.531463562732284]","[241.26648835483016, 226.71483375551293]","[162.9809654174354, 175.48892929012246]"
./healthy/DSC03922.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[28.395439904376474, 82.14156898009404, 45.64806089789937, 182.7172383102088]","[39.59657104327246, 40.86762591555487, 135.23433696046715, 4.031446546689949]","[151.82958467011602, 142.97058367426237, 117.40809463083983, 249.80205306294297]","[244.45521096145944, 120.65988401236655, 235.52714517552192, 246.2505399112074]"
./healthy/DSC03923.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[51.08717492166869, 115.71761585640294, 58.11488133012375, 56.108839145803955]","[51.315933561886766, 76.42832962318334, 17.074963791034662, 1.7342224447340584]","[124.58255054761989, 174.99057622745187, 133.85929575058753, 251.00811766325268]","[71.97369134646075, 199.37554483545352, 149.75461949748794, 105.10289243823121]"
./healthy/DSC03924.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[105.77684090685676, 128.77278307394377, 25.93937276048328, 87.98536672249992]","[31.424383866622605, 121.587984179416, 191.26531137362363, 150.64305840575068]","[214.9692820618638, 216.19768396494942, 84.89550142800269, 122.37545466902466]","[221.87315515980018, 202.29575193550502, 220.00529309728662, 229.5712607124433]"
./healthy/DSC03925.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[209.0967468593676, 116.3586441118612, 10.422547526586357, 141.76380876458623]","[99.93144829300152, 23.428789380326066, 34.00457103731637, 98.15702044295682]","[212.05349807976341, 117.4822585624839, 113.44311391132726, 202.167043094369]","[160.17868573145728, 196.80572986559957, 162.74911175294724, 177.5408526713302]"
./healthy/DSC03926.JPG,['healthy'],[63.39031760183832],[128.09927074060806],[83.49571351115267],[174.3111472701977]
./healthy/DSC03928.JPG,"['healthy', 'healthy', 'healthy']","[21.443319093458484, 101.64280671696585, 38.243614140473966]","[18.451253180496792, 144.10460850740867, 108.8171811810916]","[71.15870855908722, 249.82541823623336, 166.30191176819548]","[244.9933847478209, 191.89764925171866, 191.77087282259535]"
./healthy/DSC03929.JPG,['healthy'],[19.107187508855418],[45.85141617098924],[251.1761888454647],[65.13745430602148]
./healthy/DSC03930.JPG,"['healthy', 'healthy']","[95.52030034904254, 71.44840237465698]","[118.05036474515137, 49.949329569779565]","[100.98441475379394, 165.26323836143644]","[228.10612883933376, 152.06555670380519]"
./healthy/DSC03931.JPG,['healthy'],[172.60362872415288],[51.489922993821466],[192.19897787834952],[164.71174821797607]
./healthy/DSC03932.JPG,"['healthy', 'healthy']","[115.9704066918568, 203.50183424941474]","[18.951375869827416, 57.83075172190172]","[133.66709830648952, 229.11997610257015]","[20.243812460868867, 180.61116348517956]"
./healthy/DSC03933.JPG,['healthy'],[61.23021220560264],[19.048747094405996],[116.23879928605913],[74.40795442658646]
./healthy/DSC03934.JPG,['healthy'],[24.425178907949913],[174.89860372045123],[122.88864872637623],[177.52378050707912]
./healthy/DSC03935.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[77.03710031629646, 179.44270609296694, 57.71682968671752, 5.344542497140196]","[85.39652290060639, 130.33876295963293, 57.39260151178371, 32.259709473100486]","[123.33011556789364, 226.13104817520357, 211.8639399487195, 174.49771489628634]","[247.8601203873947, 197.96670246170893, 229.57453058251917, 78.61321677461186]"
./healthy/DSC03936.JPG,['healthy'],[96.75849654898931],[28.25412988443506],[101.336924414033],[143.49611227670766]
./healthy/DSC03937.JPG,['healthy'],[38.33107191927752],[12.784776680700418],[73.71782644342326],[238.2179348434375]
./healthy/DSC03938.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[152.93371873819302, 7.401858881073622, 102.46771460816356, 128.97381448438875]","[101.07228031412393, 138.78486543541942, 1.3379268215598188, 158.32878884417457]","[181.5871452478525, 180.52644247319552, 155.29026712028298, 178.4402618163255]","[201.48852454930622, 240.2018605812039, 218.1761458141886, 235.0086742908008]"
./healthy/DSC03939.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[39.402658047449734, 116.73921374416739, 18.216918906911985, 39.34109350532904]","[41.788133586600026, 47.98187153213692, 173.21301545148324, 126.05455375640003]","[125.17401398948229, 226.253586243554, 159.07708524770888, 232.4321900924888]","[169.5824381358252, 176.30900314317654, 233.36308984071104, 229.57302801776697]"
./healthy/DSC03940.JPG,"['healthy', 'healthy', 'healthy']","[60.43811647639723, 53.78552749649688, 166.7988729249954]","[26.580486835468236, 32.629981089212805, 142.07198685435736]","[127.20914846263702, 237.43439328771024, 192.23855530363082]","[147.20278499438575, 134.1347971450376, 203.92596600497257]"
./healthy/DSC03941.JPG,"['healthy', 'healthy']","[147.74878853767942, 149.7858736099578]","[98.18786919055697, 106.20313607796248]","[213.6489842179148, 235.59825851330083]","[141.29585846207962, 199.48513935721257]"
./healthy/DSC03942.JPG,"['healthy', 'healthy']","[202.14445176675838, 42.060482721401826]","[199.0600083272844, 166.93549648639032]","[246.77371520379543, 181.21447997375617]","[199.85364628764262, 182.89720126895833]"
./healthy/DSC03943.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[54.39284171198378, 116.35983115438307, 73.69709779621016, 111.7301534083526]","[66.83845149869595, 60.549316499162586, 30.648328716292866, 97.0002642263278]","[223.55518162200318, 205.8134414951894, 156.3484405664435, 228.13713013672452]","[74.4171262391705, 68.49424743272024, 142.92481987820744, 230.05109137831275]"
./healthy/DSC03944.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[132.79435269774717, 190.64268624690226, 140.02643073955414, 68.02968520622093]","[8.954126848157046, 88.39758885905451, 190.66573441956274, 31.16992091897106]","[149.128156802758, 239.0709143024055, 143.01203470596178, 110.32745213433813]","[251.16964957611958, 189.515900744253, 216.93405232576842, 161.08474799305773]"
./healthy/DSC03946.JPG,['healthy'],[232.87903776528654],[42.534125582722965],[243.6611638883591],[161.7577149947291]
./healthy/DSC03947.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[43.98977005822621, 47.99884010478013, 53.51404072698662, 33.2425098399801]","[90.36795145660889, 140.82045942422965, 12.098003974479582, 191.94746133886136]","[137.07238104805387, 80.68757618356528, 181.27746860271657, 55.42698684753387]","[96.90822012533246, 253.86068815900825, 161.44808761805064, 196.0943738966972]"
./healthy/DSC03948.JPG,"['healthy', 'healthy', 'healthy']","[18.75859824400726, 39.156854486963994, 112.66676851345488]","[58.746704763572154, 36.29256646846105, 187.30329937616486]","[227.69655174208376, 48.6394319578809, 244.68846769184026]","[89.24785892589756, 194.66005559726372, 218.91249929053944]"
./healthy/DSC03949.JPG,['healthy'],[69.54663020517282],[27.143380388422685],[76.96333775404952],[219.82605425452118]
./healthy/DSC03950.JPG,"['healthy', 'healthy']","[7.968205025431558, 104.57835849707911]","[77.98988789120497, 98.4670957397521]","[118.28544515212016, 215.69600546645327]","[176.97473901523165, 224.24725623032322]"
./healthy/DSC03951.JPG,['healthy'],[112.17579777805148],[75.4254413715285],[221.47344526246533],[79.72665967857284]
./healthy/DSC03952.JPG,"['healthy', 'healthy', 'healthy']","[10.284890498953217, 31.319539475869618, 114.43777510718425]","[113.32113391594751, 132.43866253726745, 53.026939921070834]","[149.8339235367196, 62.27940706577368, 247.01113909537133]","[131.03485952977502, 192.66694535548035, 132.78692846866286]"
./healthy/DSC03953.JPG,"['healthy', 'healthy']","[55.493760128031425, 172.9956608479546]","[5.121604784482315, 35.79372117047566]","[222.9950256311934, 208.3941524612409]","[119.85619194917294, 120.95273304625479]"
./healthy/DSC03954.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[52.60926277769198, 7.185950268685048, 62.961358266403295, 61.193096555617984]","[159.43113492660575, 106.55045897488904, 138.32255850033252, 24.24578717714465]","[77.10772337313492, 25.9656169824882, 219.23806483421023, 204.59305979138688]","[168.05245091156917, 224.68502930847413, 189.68862304104388, 106.28637312380013]"
./healthy/DSC03955.JPG,"['healthy', 'healthy']","[67.06155121012512, 42.18812724245069]","[14.110199480208422, 40.522465380117296]","[232.85616390667636, 175.0172906959752]","[216.57232113924238, 207.51945183034783]"
./healthy/DSC03956.JPG,"['healthy', 'healthy', 'healthy']","[85.30258962477197, 65.43496952159254, 107.7541807697047]","[3.732625476034741, 127.78544781860833, 223.1800074644375]","[241.17031370682741, 84.2657776552496, 131.63041462248236]","[86.80802780560134, 225.7506755034487, 248.41012980389348]"
./healthy/DSC03957.JPG,"['healthy', 'healthy', 'healthy', 'healthy']","[140.08209903593146, 118.76423997462123, 132.71588914039341, 2.3325183984388786]","[155.682264852468, 86.64877603310805, 90.89806770927399, 105.36941594047951]","[231.88088238786904, 134.9390369676013, 241.88369639317452, 208.18362073443262]","[181.04664073963977, 236.90913852387507, 167.10638229377167, 110.27441997306119]"
./healthy/DSC03958.JPG,['healthy'],[106.92427674570695],[222.33882097477206],[155.5249732322923],[232.32016154993644]
./healthy/DSC03959.JPG,"['healthy', 'healthy', 'healthy']","[39.67696731458449, 124.05175382194406, 25.442285875353406]","[87.37807481751719, 13.040749537954781, 55.93534896184843]","[176.18235265647556, 171.59366230321703, 65.70334926207164]","[241.1833818397243, 253.1292557544608, 165.78184595797654]"
./healthy/DSC03960.JPG,"['healthy', 'healthy', 'healthy']","[195.546293875971, 154.5014888726519, 64.77233817973877]","[180.51389000322618, 2.098891784658832, 31.77111652515805]","[221.49210600686607, 170.70137821068982, 75.63170245194576]","[213.41319427625493, 144.26654783439125, 139.38553209484562]"
